year,title,genre
1978,The Brink's Job,Policier
1978,The Brink's Job,Drame
1978,King of the Gypsies,Drame
1978,Thank God It's Friday,Comédie
1978,Thank God It's Friday,Musique
1978,Somebody Killed Her Husband,Comédie
1978,Somebody Killed Her Husband,Policier
1978,Somebody Killed Her Husband,Mystère
1978,Piranha,Comédie
1978,Piranha,Horreur
1978,Piranha,Science-fiction
1978,Pretty Baby,Drame
1978,Dawn of the Dead,Horreur
1978,Dawn of the Dead,Thriller
1978,Brass Target,Action
1978,Brass Target,Drame
1978,Brass Target,Mystère
1978,The Driver,Action
1978,The Driver,Policier
1978,The Driver,Thriller
1978,Damien: Omen II,Horreur
1978,Slow Dancing in the Big City,Drame
1978,Slow Dancing in the Big City,Comédie musicale
1978,Slow Dancing in the Big City,Romance
1978,Caravans,Action
1978,Caravans,Aventure
1978,Caravans,Histoire
1978,The Lord of the Rings,Animation
1978,The Lord of the Rings,Aventure
1978,The Lord of the Rings,Fantaisie
1978,Killer of Sheep,Drame
1978,National Lampoon's Animal House,Comédie
1979,Kramer vs. Kramer,Drame
1979,The Amityville Horror,Horreur
1979,Apocalypse Now,Drame
1979,Apocalypse Now,Mystère
1979,Apocalypse Now,Guerre
1979,Star Trek: The Motion Picture,Aventure
1979,Star Trek: The Motion Picture,Mystère
1979,Star Trek: The Motion Picture,Science-fiction
1979,Alien,Horreur
1979,Alien,Science-fiction
1979,The Muppet Movie,Aventure
1979,The Muppet Movie,Comédie
1979,The Muppet Movie,Famille
1979,10,Comédie
1979,10,Romance
1979,The Jerk,Comédie
1979,The Electric Horseman,Comédie
1979,The Electric Horseman,Drame
1979,The Electric Horseman,Romance
1979,The China Syndrome,Drame
1979,The China Syndrome,Thriller
1979,Manhattan,Comédie
1979,Manhattan,Drame
1979,Manhattan,Romance
1979,Love at First Bite,Comédie
1979,Escape from Alcatraz,Biographie
1979,Escape from Alcatraz,Policier
1979,Escape from Alcatraz,Drame
1979,The Main Event,Comédie
1979,The Main Event,Romance
1979,The Main Event,Sport
1979,Starting Over,Comédie
1979,Starting Over,Romance
1979,The In-Laws,Action
1979,The In-Laws,Aventure
1979,The In-Laws,Comédie
1979,All That Jazz,Drame
1979,All That Jazz,Musique
1979,All That Jazz,Comédie musicale
1979,1941,Action
1979,1941,Comédie
1979,1941,Guerre
1979,The Champ,Drame
1979,The Champ,Sport
1979,Being There,Comédie
1979,Being There,Drame
1979,The Rose,Drame
1979,The Rose,Musique
1979,The Rose,Romance
1979,Going in Style,Comédie
1979,Going in Style,Policier
1979,Going in Style,Drame
1979,North Dallas Forty,Comédie
1979,North Dallas Forty,Drame
1979,North Dallas Forty,Sport
1979,The Warriors,Action
1979,The Warriors,Policier
1979,The Warriors,Thriller
1979,Norma Rae,Drame
1979,Buck Rogers in the 25th Century,Action
1979,Buck Rogers in the 25th Century,Aventure
1979,Buck Rogers in the 25th Century,Science-fiction
1979,When a Stranger Calls,Horreur
1979,When a Stranger Calls,Mystère
1979,When a Stranger Calls,Thriller
1979,The Apple Dumpling Gang Rides Again,Comédie
1979,The Apple Dumpling Gang Rides Again,Famille
1979,The Apple Dumpling Gang Rides Again,Western
1979,A Force of One,Action
1979,A Force of One,Policier
1979,A Force of One,Drame
1979,Prophecy,Horreur
1979,Prophecy,Science-fiction
1979,Prophecy,Thriller
1979,Breaking Away,Comédie
1979,Breaking Away,Drame
1979,Breaking Away,Romance
1979,Hair,Comédie
1979,Hair,Drame
1979,Hair,Comédie musicale
1979,More American Graffiti,Comédie
1979,More American Graffiti,Drame
1979,More American Graffiti,Guerre
1979,Roller Boogie,Drame
1979,Roller Boogie,Musique
1979,The Concorde... Airport '79,Action
1979,The Concorde... Airport '79,Drame
1979,The Concorde... Airport '79,Thriller
1979,Phantasm,Horreur
1979,Phantasm,Science-fiction
1979,The Onion Field,Policier
1979,The Onion Field,Drame
1979,The Frisco Kid,Comédie
1979,The Frisco Kid,Drame
1979,The Frisco Kid,Western
1979,Rocky II,Drame
1979,Rocky II,Sport
1979,Americathon,Comédie
1979,Butch and Sundance: The Early Days,Comédie
1979,Butch and Sundance: The Early Days,Western
1979,The Prisoner of Zenda,Aventure
1979,The Prisoner of Zenda,Comédie
1979,Wanda Nevada,Comédie
1979,Wanda Nevada,Mystère
1979,Wanda Nevada,Romance
1979,Return of the Secaucus Seven,Drame
1979,Last Embrace,Mystère
1979,Last Embrace,Romance
1979,Last Embrace,Thriller
1979,Winter Kills,Comédie
1979,Winter Kills,Drame
1979,Winter Kills,Mystère
1979,Beyond the Reef,Aventure
1979,Beyond the Reef,Romance
1979,Cuba,Aventure
1979,Cuba,Romance
1979,Cuba,Thriller
1979,Rich Kids,Comédie
1979,Rich Kids,Drame
1979,Voices,Drame
1979,Voices,Musique
1979,Voices,Romance
1980,Star Wars: Episode V - The Empire Strikes Back,Action
1980,Star Wars: Episode V - The Empire Strikes Back,Aventure
1980,Star Wars: Episode V - The Empire Strikes Back,Fantaisie
1980,Superman II,Action
1980,Superman II,Aventure
1980,Superman II,Science-fiction
1980,Nine to Five,Comédie
1980,Stir Crazy,Comédie
1980,Stir Crazy,Policier
1980,Airplane!,Comédie
1980,Any Which Way You Can,Action
1980,Any Which Way You Can,Comédie
1980,Private Benjamin,Comédie
1980,Private Benjamin,Guerre
1980,Coal Miner's Daughter,Biographie
1980,Coal Miner's Daughter,Drame
1980,Coal Miner's Daughter,Musique
1980,Smokey and the Bandit II,Action
1980,Smokey and the Bandit II,Comédie
1980,The Blue Lagoon,Aventure
1980,The Blue Lagoon,Drame
1980,The Blue Lagoon,Romance
1980,The Blues Brothers,Aventure
1980,The Blues Brothers,Comédie
1980,The Blues Brothers,Policier
1980,Ordinary People,Drame
1980,Urban Cowboy,Drame
1980,Urban Cowboy,Romance
1980,Urban Cowboy,Western
1980,Popeye,Aventure
1980,Popeye,Comédie
1980,Popeye,Famille
1980,The Shining,Drame
1980,The Shining,Horreur
1980,Seems Like Old Times,Comédie
1980,Seems Like Old Times,Romance
1980,Cheech and Chong's Next Movie,Comédie
1980,Cheech and Chong's Next Movie,Policier
1980,Cheech and Chong's Next Movie,Science-fiction
1980,Caddyshack,Comédie
1980,Caddyshack,Sport
1980,Friday the 13th,Horreur
1980,Friday the 13th,Mystère
1980,Friday the 13th,Thriller
1980,Brubaker,Policier
1980,Brubaker,Drame
1980,Little Darlings,Comédie
1980,Little Darlings,Drame
1980,Dressed to Kill,Mystère
1980,Dressed to Kill,Thriller
1980,The Jazz Singer,Drame
1980,The Jazz Singer,Musique
1980,The Jazz Singer,Romance
1980,Bronco Billy,Action
1980,Bronco Billy,Aventure
1980,Bronco Billy,Comédie
1980,Raging Bull,Biographie
1980,Raging Bull,Drame
1980,Raging Bull,Sport
1980,The Long Riders,Biographie
1980,The Long Riders,Policier
1980,The Long Riders,Western
1980,American Gigolo,Policier
1980,American Gigolo,Drame
1980,American Gigolo,Mystère
1980,Xanadu,Fantaisie
1980,Xanadu,Comédie musicale
1980,Xanadu,Romance
1980,My Bodyguard,Comédie
1980,My Bodyguard,Drame
1980,My Bodyguard,Famille
1980,The Fog,Horreur
1980,The Fog,Thriller
1980,Altered States,Horreur
1980,Altered States,Science-fiction
1980,Altered States,Thriller
1980,Cruising,Policier
1980,Cruising,Drame
1980,Cruising,Mystère
1980,The Octagon,Action
1980,The Octagon,Drame
1980,The Octagon,Romance
1980,Windwalker,Aventure
1980,Windwalker,Drame
1980,Windwalker,Western
1980,The Private Eyes,Comédie
1980,The Private Eyes,Mystère
1980,Herbie Goes Bananas,Aventure
1980,Herbie Goes Bananas,Comédie
1980,Herbie Goes Bananas,Famille
1980,Honeysuckle Rose,Drame
1980,Honeysuckle Rose,Musique
1980,Honeysuckle Rose,Romance
1980,The Final Countdown,Action
1980,The Final Countdown,Science-fiction
1980,Hero at Large,Comédie
1980,Hero at Large,Romance
1980,The Island,Action
1980,The Island,Aventure
1980,The Island,Drame
1980,First Family,Comédie
1980,Raise the Titanic,Action
1980,Raise the Titanic,Drame
1980,Raise the Titanic,Thriller
1980,The Nude Bomb,Comédie
1980,The Nude Bomb,Policier
1980,The Nude Bomb,Mystère
1980,"Oh, God! Book II",Comédie
1980,"Oh, God! Book II",Fantaisie
1980,The Competition,Drame
1980,The Competition,Romance
1980,The Competition,Musique
1980,Wholly Moses!,Comédie
1980,Wholly Moses!,Fantaisie
1980,The Last Flight of Noah's Ark,Aventure
1980,The Last Flight of Noah's Ark,Famille
1980,It's My Turn,Comédie
1980,It's My Turn,Drame
1980,The Fiendish Plot of Dr. Fu Manchu,Comédie
1980,The Fiendish Plot of Dr. Fu Manchu,Policier
1980,The Fiendish Plot of Dr. Fu Manchu,Fantaisie
1980,Stardust Memories,Comédie
1980,Stardust Memories,Drame
1981,Raiders of the Lost Ark,Action
1981,Raiders of the Lost Ark,Aventure
1981,On Golden Pond,Drame
1981,Porky's,Comédie
1981,Arthur,Comédie
1981,Arthur,Romance
1981,Stripes,Comédie
1981,Stripes,Guerre
1981,The Cannonball Run,Action
1981,The Cannonball Run,Comédie
1981,The Cannonball Run,Sport
1981,The Fox and the Hound,Animation
1981,The Fox and the Hound,Aventure
1981,The Fox and the Hound,Drame
1981,The Four Seasons,Comédie
1981,The Four Seasons,Drame
1981,Clash of the Titans,Action
1981,Clash of the Titans,Aventure
1981,Clash of the Titans,Famille
1981,Absence of Malice,Drame
1981,Absence of Malice,Romance
1981,Absence of Malice,Thriller
1981,Reds,Biographie
1981,Reds,Drame
1981,Reds,Histoire
1981,Tarzan the Ape Man,Aventure
1981,Tarzan the Ape Man,Drame
1981,Taps,Drame
1981,Sharky's Machine,Action
1981,Sharky's Machine,Policier
1981,Sharky's Machine,Drame
1981,Excalibur,Aventure
1981,Excalibur,Drame
1981,Excalibur,Fantaisie
1981,Nice Dreams,Comédie
1981,Nice Dreams,Policier
1981,History of the World: Part I,Comédie
1981,History of the World: Part I,Histoire
1981,Bustin' Loose,Comédie
1981,Bustin' Loose,Drame
1981,The Great Muppet Caper,Aventure
1981,The Great Muppet Caper,Comédie
1981,The Great Muppet Caper,Policier
1981,Endless Love,Drame
1981,Endless Love,Romance
1981,An American Werewolf in London,Comédie
1981,An American Werewolf in London,Horreur
1981,Neighbors,Comédie
1981,Fort Apache the Bronx,Policier
1981,Fort Apache the Bronx,Drame
1981,Private Lessons,Comédie
1981,Modern Problems,Comédie
1981,Modern Problems,Fantaisie
1981,Modern Problems,Science-fiction
1981,Only When I Laugh,Comédie
1981,Only When I Laugh,Drame
1981,Halloween II,Horreur
1981,Escape from New York,Action
1981,Escape from New York,Aventure
1981,Escape from New York,Science-fiction
1981,Body Heat,Policier
1981,Body Heat,Drame
1981,Body Heat,Romance
1981,Graduation Day,Horreur
1981,Graduation Day,Mystère
1981,Graduation Day,Thriller
1981,Ghost Story,Drame
1981,Ghost Story,Horreur
1981,Ghost Story,Thriller
1981,Friday the 13th Part 2,Horreur
1981,Friday the 13th Part 2,Mystère
1981,Friday the 13th Part 2,Thriller
1981,Ragtime,Drame
1981,The Final Conflict,Horreur
1981,The Incredible Shrinking Woman,Comédie
1981,The Incredible Shrinking Woman,Science-fiction
1981,Mommie Dearest,Biographie
1981,Mommie Dearest,Drame
1981,Paternity,Comédie
1981,Paternity,Romance
1981,Under the Rainbow,Comédie
1981,The Howling,Horreur
1981,Take This Job and Shove It,Comédie
1981,The Devil and Max Devlin,Comédie
1981,The Devil and Max Devlin,Famille
1981,The Devil and Max Devlin,Fantaisie
1981,Caveman,Comédie
1981,Caveman,Romance
1981,Continental Divide,Comédie
1981,Continental Divide,Romance
1981,The Night the Lights Went Out in Georgia,Drame
1981,The Night the Lights Went Out in Georgia,Musique
1981,Nighthawks,Action
1981,Nighthawks,Policier
1981,Nighthawks,Thriller
1981,S.O.B.,Comédie
1981,S.O.B.,Drame
1981,Rich and Famous,Drame
1981,Dragonslayer,Action
1981,Dragonslayer,Aventure
1981,Dragonslayer,Fantaisie
1981,Blow Out,Mystère
1981,Blow Out,Thriller
1981,The Legend of the Lone Ranger,Action
1981,The Legend of the Lone Ranger,Aventure
1981,The Legend of the Lone Ranger,Western
1982,E.T. the Extra-Terrestrial,Famille
1982,E.T. the Extra-Terrestrial,Science-fiction
1982,Tootsie,Comédie
1982,Tootsie,Drame
1982,Tootsie,Romance
1982,An Officer and a Gentleman,Drame
1982,An Officer and a Gentleman,Romance
1982,Rocky III,Drame
1982,Rocky III,Sport
1982,Star Trek II: The Wrath of Khan,Action
1982,Star Trek II: The Wrath of Khan,Aventure
1982,Star Trek II: The Wrath of Khan,Science-fiction
1982,48 Hrs.,Action
1982,48 Hrs.,Comédie
1982,48 Hrs.,Policier
1982,Poltergeist,Horreur
1982,Poltergeist,Thriller
1982,The Best Little Whorehouse in Texas,Comédie
1982,The Best Little Whorehouse in Texas,Comédie musicale
1982,Annie,Comédie
1982,Annie,Drame
1982,Annie,Famille
1982,The Verdict,Drame
1982,First Blood,Action
1982,First Blood,Aventure
1982,The Toy,Comédie
1982,Firefox,Action
1982,Firefox,Aventure
1982,Firefox,Thriller
1982,The Dark Crystal,Aventure
1982,The Dark Crystal,Famille
1982,The Dark Crystal,Fantaisie
1982,Conan the Barbarian,Action
1982,Conan the Barbarian,Aventure
1982,Conan the Barbarian,Fantaisie
1982,The Sword and the Sorcerer,Action
1982,The Sword and the Sorcerer,Aventure
1982,The Sword and the Sorcerer,Fantaisie
1982,Best Friends,Comédie
1982,Best Friends,Drame
1982,Best Friends,Romance
1982,Friday the 13th Part III,Horreur
1982,Friday the 13th Part III,Thriller
1982,TRON,Action
1982,TRON,Aventure
1982,TRON,Science-fiction
1982,Blade Runner,Action
1982,Blade Runner,Science-fiction
1982,Blade Runner,Thriller
1982,Young Doctors in Love,Comédie
1982,Sophie's Choice,Drame
1982,Sophie's Choice,Romance
1982,The World According to Garp,Comédie
1982,The World According to Garp,Drame
1982,Airplane II: The Sequel,Comédie
1982,Airplane II: The Sequel,Science-fiction
1982,Fast Times at Ridgemont High,Comédie
1982,Fast Times at Ridgemont High,Drame
1982,Some Kind of Hero,Comédie
1982,Some Kind of Hero,Policier
1982,Some Kind of Hero,Drame
1982,Night Shift,Comédie
1982,Victor Victoria,Comédie
1982,Victor Victoria,Musique
1982,Victor Victoria,Comédie musicale
1982,Things Are Tough All Over,Action
1982,Things Are Tough All Over,Comédie
1982,Creepshow,Comédie
1982,Creepshow,Fantaisie
1982,Creepshow,Horreur
1982,Six Pack,Comédie
1982,Six Pack,Drame
1982,Six Pack,Sport
1982,My Favorite Year,Comédie
1982,My Favorite Year,Drame
1982,Deathtrap,Comédie
1982,Deathtrap,Policier
1982,Deathtrap,Mystère
1982,Dead Men Don't Wear Plaid,Comédie
1982,Dead Men Don't Wear Plaid,Policier
1982,Dead Men Don't Wear Plaid,Mystère
1982,Zapped!,Comédie
1982,Zapped!,Fantaisie
1982,Zapped!,Science-fiction
1982,They Call Me Bruce,Action
1982,They Call Me Bruce,Comédie
1982,Death Wish II,Action
1982,Death Wish II,Policier
1982,Death Wish II,Drame
1982,Kiss Me Goodbye,Comédie
1982,Kiss Me Goodbye,Fantaisie
1982,Kiss Me Goodbye,Romance
1982,Grease 2,Comédie
1982,Grease 2,Drame
1982,Grease 2,Comédie musicale
1982,Halloween III: Season of the Witch,Horreur
1982,Halloween III: Season of the Witch,Mystère
1982,Halloween III: Season of the Witch,Science-fiction
1982,Diner,Comédie
1982,Diner,Drame
1982,The Beastmaster,Action
1982,The Beastmaster,Aventure
1982,The Beastmaster,Fantaisie
1982,Missing,Biographie
1982,Missing,Drame
1982,Missing,Histoire
1982,The Thing,Horreur
1982,The Thing,Mystère
1982,The Thing,Science-fiction
1982,The Entity,Drame
1982,The Entity,Horreur
1982,Vice Squad,Action
1982,Vice Squad,Policier
1982,Vice Squad,Drame
1982,Author! Author!,Comédie
1982,Author! Author!,Drame
1982,Author! Author!,Famille
1982,Amityville II: The Possession,Horreur
1982,Monsignor,Policier
1982,Monsignor,Drame
1982,Monsignor,Guerre
1982,Making Love,Drame
1983,Star Wars: Episode VI - Return of the Jedi,Action
1983,Star Wars: Episode VI - Return of the Jedi,Aventure
1983,Star Wars: Episode VI - Return of the Jedi,Fantaisie
1983,Terms of Endearment,Comédie
1983,Terms of Endearment,Drame
1983,Flashdance,Drame
1983,Flashdance,Musique
1983,Flashdance,Romance
1983,Trading Places,Comédie
1983,WarGames,Science-fiction
1983,WarGames,Thriller
1983,Sudden Impact,Action
1983,Sudden Impact,Policier
1983,Sudden Impact,Thriller
1983,Staying Alive,Drame
1983,Staying Alive,Musique
1983,Staying Alive,Romance
1983,Mr. Mom,Comédie
1983,Mr. Mom,Drame
1983,Risky Business,Comédie
1983,Risky Business,Policier
1983,Risky Business,Drame
1983,Vacation,Aventure
1983,Vacation,Comédie
1983,Superman III,Action
1983,Superman III,Aventure
1983,Superman III,Comédie
1983,The Big Chill,Comédie
1983,The Big Chill,Drame
1983,Never Say Never Again,Action
1983,Never Say Never Again,Aventure
1983,Never Say Never Again,Thriller
1983,Scarface,Policier
1983,Scarface,Drame
1983,Jaws 3-D,Aventure
1983,Jaws 3-D,Horreur
1983,Jaws 3-D,Thriller
1983,Blue Thunder,Action
1983,Blue Thunder,Policier
1983,Blue Thunder,Drame
1983,Yentl,Drame
1983,Yentl,Comédie musicale
1983,Yentl,Romance
1983,Silkwood,Biographie
1983,Silkwood,Drame
1983,Silkwood,Histoire
1983,Psycho II,Policier
1983,Psycho II,Horreur
1983,Psycho II,Mystère
1983,Porky's II: The Next Day,Comédie
1983,Uncommon Valor,Action
1983,Uncommon Valor,Drame
1983,Uncommon Valor,Thriller
1983,Never Cry Wolf,Aventure
1983,Never Cry Wolf,Drame
1983,Twilight Zone: The Movie,Horreur
1983,Twilight Zone: The Movie,Science-fiction
1983,Easy Money,Comédie
1983,High Road to China,Aventure
1983,High Road to China,Drame
1983,High Road to China,Romance
1983,The Outsiders,Policier
1983,The Outsiders,Drame
1983,Spring Break,Comédie
1983,Spring Break,Romance
1983,Two of a Kind,Comédie
1983,Two of a Kind,Fantaisie
1983,Two of a Kind,Romance
1983,My Tutor,Comédie
1983,The Right Stuff,Aventure
1983,The Right Stuff,Biographie
1983,The Right Stuff,Drame
1983,Cujo,Horreur
1983,Cujo,Thriller
1983,Christine,Horreur
1983,Christine,Thriller
1983,A Christmas Story,Comédie
1983,A Christmas Story,Famille
1983,Breathless,Action
1983,Breathless,Drame
1983,Breathless,Romance
1983,Max Dugan Returns,Comédie
1983,Max Dugan Returns,Drame
1983,All the Right Moves,Drame
1983,All the Right Moves,Romance
1983,All the Right Moves,Sport
1983,Valley Girl,Comédie
1983,Valley Girl,Romance
1983,Spacehunter: Adventures in the Forbidden Zone,Action
1983,Spacehunter: Adventures in the Forbidden Zone,Aventure
1983,Spacehunter: Adventures in the Forbidden Zone,Science-fiction
1983,D.C. Cab,Action
1983,D.C. Cab,Comédie
1983,Gorky Park,Policier
1983,Gorky Park,Drame
1983,Gorky Park,Mystère
1983,Still Smokin,Comédie
1983,Still Smokin,Musique
1983,Private School,Comédie
1983,Private School,Romance
1983,The Survivors,Comédie
1983,The Survivors,Policier
1983,The Survivors,Drame
1983,To Be or Not to Be,Action
1983,To Be or Not to Be,Comédie
1983,Stroker Ace,Action
1983,Stroker Ace,Comédie
1983,Stroker Ace,Romance
1983,Lone Wolf McQuade,Action
1983,Lone Wolf McQuade,Policier
1983,Lone Wolf McQuade,Drame
1983,Deathstalker,Aventure
1983,Deathstalker,Fantaisie
1983,Zelig,Comédie
1983,The Lords of Discipline,Thriller
1983,Sleepaway Camp,Horreur
1984,Ghostbusters,Action
1984,Ghostbusters,Comédie
1984,Ghostbusters,Fantaisie
1984,Beverly Hills Cop,Action
1984,Beverly Hills Cop,Comédie
1984,Beverly Hills Cop,Policier
1984,Indiana Jones and the Temple of Doom,Action
1984,Indiana Jones and the Temple of Doom,Aventure
1984,Gremlins,Comédie
1984,Gremlins,Fantaisie
1984,Gremlins,Horreur
1984,The Karate Kid,Action
1984,The Karate Kid,Drame
1984,The Karate Kid,Famille
1984,Police Academy,Comédie
